data,forn,area,eta,m,f,d1,d2,dpi,db1,db2,db3,N1,N2,ISTAT,reg
2021-03-26,Moderna,PAT,90+,13.0,19.0,9.0,22.0,1.0,0.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2021-03-26,Moderna,PIE,20-29,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Moderna,PIE,30-39,1.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Moderna,PIE,40-49,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Moderna,PIE,50-59,3.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Moderna,PIE,60-69,3.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Moderna,PIE,70-79,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Moderna,PIE,80-89,464.0,626.0,294.0,786.0,10.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Moderna,PIE,90+,68.0,165.0,103.0,127.0,3.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Moderna,PUG,20-29,9.0,6.0,6.0,8.0,1.0,0.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2021-03-26,Moderna,PUG,30-39,16.0,14.0,10.0,19.0,1.0,0.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2021-03-26,Moderna,PUG,40-49,13.0,17.0,10.0,20.0,0.0,0.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2021-03-26,Moderna,PUG,50-59,15.0,10.0,11.0,14.0,0.0,0.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2021-03-26,Moderna,PUG,60-69,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2021-03-26,Moderna,PUG,70-79,27.0,23.0,43.0,7.0,0.0,0.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2021-03-26,Moderna,PUG,80-89,65.0,100.0,103.0,61.0,1.0,0.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2021-03-26,Moderna,PUG,90+,14.0,46.0,45.0,14.0,1.0,0.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2021-03-26,Moderna,SAR,30-39,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2021-03-26,Moderna,SAR,60-69,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2021-03-26,Moderna,SAR,70-79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2021-03-26,Moderna,SAR,80-89,267.0,320.0,586.0,0.0,1.0,0.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2021-03-26,Moderna,SAR,90+,8.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2021-03-26,Moderna,SIC,12-19,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2021-03-26,Moderna,SIC,20-29,26.0,19.0,41.0,3.0,1.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2021-03-26,Moderna,SIC,30-39,20.0,24.0,39.0,4.0,1.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2021-03-26,Moderna,SIC,40-49,29.0,41.0,62.0,8.0,0.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2021-03-26,Moderna,SIC,50-59,40.0,74.0,94.0,18.0,2.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2021-03-26,Moderna,SIC,60-69,68.0,49.0,108.0,7.0,2.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2021-03-26,Moderna,SIC,70-79,110.0,125.0,227.0,4.0,4.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2021-03-26,Moderna,SIC,80-89,104.0,176.0,222.0,55.0,3.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2021-03-26,Moderna,SIC,90+,28.0,96.0,111.0,11.0,2.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2021-03-26,Moderna,TOS,12-19,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2021-03-26,Moderna,TOS,20-29,89.0,74.0,98.0,65.0,0.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2021-03-26,Moderna,TOS,30-39,84.0,85.0,129.0,38.0,2.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2021-03-26,Moderna,TOS,40-49,132.0,160.0,250.0,38.0,4.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2021-03-26,Moderna,TOS,50-59,340.0,276.0,547.0,58.0,11.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2021-03-26,Moderna,TOS,60-69,534.0,378.0,849.0,54.0,9.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2021-03-26,Moderna,TOS,70-79,730.0,533.0,1223.0,31.0,9.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2021-03-26,Moderna,TOS,80-89,101.0,68.0,162.0,5.0,2.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2021-03-26,Moderna,TOS,90+,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2021-03-26,Moderna,UMB,40-49,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2021-03-26,Moderna,UMB,70-79,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2021-03-26,Moderna,UMB,80-89,123.0,279.0,401.0,0.0,1.0,0.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2021-03-26,Moderna,UMB,90+,85.0,347.0,432.0,0.0,0.0,0.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2021-03-26,Moderna,VDA,50-59,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2021-03-26,Moderna,VDA,60-69,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2021-03-26,Moderna,VDA,70-79,3.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2021-03-26,Moderna,VDA,80-89,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2021-03-26,Moderna,VDA,90+,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2021-03-26,Moderna,VEN,20-29,11.0,33.0,5.0,38.0,1.0,0.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2021-03-26,Moderna,VEN,30-39,16.0,39.0,7.0,47.0,1.0,0.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2021-03-26,Moderna,VEN,40-49,24.0,50.0,20.0,51.0,3.0,0.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2021-03-26,Moderna,VEN,50-59,28.0,65.0,33.0,56.0,4.0,0.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2021-03-26,Moderna,VEN,60-69,31.0,27.0,25.0,27.0,6.0,0.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2021-03-26,Moderna,VEN,70-79,85.0,83.0,141.0,16.0,11.0,0.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2021-03-26,Moderna,VEN,80-89,159.0,216.0,67.0,291.0,17.0,0.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2021-03-26,Moderna,VEN,90+,16.0,79.0,67.0,17.0,11.0,0.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2021-03-26,Pfizer/BioNTech,ABR,12-19,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2021-03-26,Pfizer/BioNTech,ABR,20-29,27.0,36.0,49.0,13.0,1.0,0.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2021-03-26,Pfizer/BioNTech,ABR,30-39,30.0,39.0,45.0,21.0,3.0,0.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2021-03-26,Pfizer/BioNTech,ABR,40-49,38.0,69.0,75.0,24.0,8.0,0.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2021-03-26,Pfizer/BioNTech,ABR,50-59,79.0,71.0,96.0,48.0,6.0,0.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2021-03-26,Pfizer/BioNTech,ABR,60-69,79.0,75.0,122.0,27.0,5.0,0.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2021-03-26,Pfizer/BioNTech,ABR,70-79,118.0,101.0,199.0,15.0,5.0,0.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2021-03-26,Pfizer/BioNTech,ABR,80-89,1219.0,1644.0,1144.0,1696.0,23.0,0.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2021-03-26,Pfizer/BioNTech,ABR,90+,148.0,248.0,159.0,226.0,11.0,0.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2021-03-26,Pfizer/BioNTech,BAS,20-29,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2021-03-26,Pfizer/BioNTech,BAS,30-39,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2021-03-26,Pfizer/BioNTech,BAS,40-49,4.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2021-03-26,Pfizer/BioNTech,BAS,50-59,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2021-03-26,Pfizer/BioNTech,BAS,60-69,14.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2021-03-26,Pfizer/BioNTech,BAS,70-79,5.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2021-03-26,Pfizer/BioNTech,BAS,80-89,297.0,413.0,622.0,83.0,5.0,0.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2021-03-26,Pfizer/BioNTech,BAS,90+,43.0,113.0,150.0,6.0,0.0,0.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2021-03-26,Pfizer/BioNTech,CAL,12-19,12.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2021-03-26,Pfizer/BioNTech,CAL,20-29,76.0,78.0,47.0,106.0,1.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2021-03-26,Pfizer/BioNTech,CAL,30-39,99.0,119.0,64.0,149.0,5.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2021-03-26,Pfizer/BioNTech,CAL,40-49,175.0,207.0,144.0,233.0,5.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2021-03-26,Pfizer/BioNTech,CAL,50-59,248.0,273.0,214.0,303.0,4.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2021-03-26,Pfizer/BioNTech,CAL,60-69,405.0,284.0,329.0,356.0,4.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2021-03-26,Pfizer/BioNTech,CAL,70-79,389.0,310.0,391.0,305.0,3.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2021-03-26,Pfizer/BioNTech,CAL,80-89,856.0,1008.0,504.0,1360.0,0.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2021-03-26,Pfizer/BioNTech,CAL,90+,127.0,177.0,67.0,237.0,0.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2021-03-26,Pfizer/BioNTech,CAM,12-19,20.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2021-03-26,Pfizer/BioNTech,CAM,20-29,156.0,157.0,255.0,46.0,12.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2021-03-26,Pfizer/BioNTech,CAM,30-39,182.0,228.0,304.0,91.0,15.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2021-03-26,Pfizer/BioNTech,CAM,40-49,295.0,321.0,475.0,111.0,30.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2021-03-26,Pfizer/BioNTech,CAM,50-59,503.0,512.0,865.0,127.0,23.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2021-03-26,Pfizer/BioNTech,CAM,60-69,869.0,731.0,1439.0,127.0,34.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2021-03-26,Pfizer/BioNTech,CAM,70-79,1520.0,1399.0,2843.0,18.0,58.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2021-03-26,Pfizer/BioNTech,CAM,80-89,2814.0,3612.0,3616.0,2755.0,55.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2021-03-26,Pfizer/BioNTech,CAM,90+,356.0,589.0,539.0,399.0,7.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2021-03-26,Pfizer/BioNTech,EMR,12-19,10.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2021-03-26,Pfizer/BioNTech,EMR,20-29,52.0,97.0,93.0,51.0,5.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2021-03-26,Pfizer/BioNTech,EMR,30-39,97.0,120.0,152.0,59.0,6.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2021-03-26,Pfizer/BioNTech,EMR,40-49,152.0,252.0,323.0,67.0,14.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2021-03-26,Pfizer/BioNTech,EMR,50-59,337.0,415.0,643.0,90.0,19.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2021-03-26,Pfizer/BioNTech,EMR,60-69,698.0,522.0,1128.0,73.0,19.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2021-03-26,Pfizer/BioNTech,EMR,70-79,1310.0,1132.0,2363.0,50.0,29.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2021-03-26,Pfizer/BioNTech,EMR,80-89,3136.0,4072.0,2986.0,4189.0,33.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2021-03-26,Pfizer/BioNTech,EMR,90+,504.0,1044.0,327.0,1218.0,3.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2021-03-26,Pfizer/BioNTech,FVG,12-19,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2021-03-26,Pfizer/BioNTech,FVG,20-29,46.0,110.0,119.0,8.0,29.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2021-03-26,Pfizer/BioNTech,FVG,30-39,48.0,114.0,121.0,9.0,32.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2021-03-26,Pfizer/BioNTech,FVG,40-49,66.0,191.0,203.0,22.0,32.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2021-03-26,Pfizer/BioNTech,FVG,50-59,137.0,217.0,308.0,21.0,25.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2021-03-26,Pfizer/BioNTech,FVG,60-69,173.0,160.0,293.0,31.0,9.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2021-03-26,Pfizer/BioNTech,FVG,70-79,361.0,305.0,640.0,24.0,2.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2021-03-26,Pfizer/BioNTech,FVG,80-89,710.0,979.0,295.0,1394.0,0.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2021-03-26,Pfizer/BioNTech,FVG,90+,116.0,219.0,88.0,246.0,1.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2021-03-26,Pfizer/BioNTech,LAZ,12-19,31.0,22.0,23.0,30.0,0.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2021-03-26,Pfizer/BioNTech,LAZ,20-29,138.0,161.0,157.0,128.0,14.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2021-03-26,Pfizer/BioNTech,LAZ,30-39,205.0,251.0,260.0,183.0,13.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2021-03-26,Pfizer/BioNTech,LAZ,40-49,334.0,414.0,466.0,259.0,23.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2021-03-26,Pfizer/BioNTech,LAZ,50-59,560.0,688.0,895.0,327.0,26.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2021-03-26,Pfizer/BioNTech,LAZ,60-69,873.0,839.0,1363.0,326.0,23.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2021-03-26,Pfizer/BioNTech,LAZ,70-79,2151.0,2240.0,4007.0,334.0,50.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2021-03-26,Pfizer/BioNTech,LAZ,80-89,3204.0,4312.0,3631.0,3828.0,57.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2021-03-26,Pfizer/BioNTech,LAZ,90+,554.0,1087.0,868.0,751.0,22.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2021-03-26,Pfizer/BioNTech,LIG,12-19,6.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2021-03-26,Pfizer/BioNTech,LIG,20-29,35.0,57.0,63.0,27.0,2.0,0.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2021-03-26,Pfizer/BioNTech,LIG,30-39,62.0,78.0,88.0,46.0,6.0,0.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2021-03-26,Pfizer/BioNTech,LIG,40-49,63.0,133.0,120.0,71.0,5.0,0.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2021-03-26,Pfizer/BioNTech,LIG,50-59,97.0,159.0,166.0,79.0,11.0,0.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2021-03-26,Pfizer/BioNTech,LIG,60-69,89.0,109.0,145.0,50.0,3.0,0.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2021-03-26,Pfizer/BioNTech,LIG,70-79,107.0,103.0,181.0,26.0,3.0,0.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2021-03-26,Pfizer/BioNTech,LIG,80-89,1256.0,1778.0,760.0,2272.0,2.0,0.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2021-03-26,Pfizer/BioNTech,LIG,90+,217.0,385.0,105.0,497.0,0.0,0.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2021-03-26,Pfizer/BioNTech,LOM,12-19,56.0,50.0,49.0,56.0,1.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2021-03-26,Pfizer/BioNTech,LOM,20-29,152.0,275.0,173.0,244.0,10.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2021-03-26,Pfizer/BioNTech,LOM,30-39,149.0,292.0,217.0,212.0,12.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2021-03-26,Pfizer/BioNTech,LOM,40-49,253.0,462.0,356.0,335.0,24.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2021-03-26,Pfizer/BioNTech,LOM,50-59,391.0,714.0,566.0,513.0,26.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2021-03-26,Pfizer/BioNTech,LOM,60-69,477.0,421.0,502.0,381.0,15.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2021-03-26,Pfizer/BioNTech,LOM,70-79,478.0,433.0,508.0,391.0,12.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2021-03-26,Pfizer/BioNTech,LOM,80-89,7619.0,10641.0,10222.0,7984.0,54.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2021-03-26,Pfizer/BioNTech,LOM,90+,1371.0,2763.0,1203.0,2921.0,10.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2021-03-26,Pfizer/BioNTech,MAR,20-29,14.0,25.0,17.0,21.0,1.0,0.0,0.0,0.0,ITI,ITI3,11.0,Marche
2021-03-26,Pfizer/BioNTech,MAR,30-39,12.0,38.0,30.0,18.0,2.0,0.0,0.0,0.0,ITI,ITI3,11.0,Marche
2021-03-26,Pfizer/BioNTech,MAR,40-49,32.0,49.0,21.0,59.0,1.0,0.0,0.0,0.0,ITI,ITI3,11.0,Marche
2021-03-26,Pfizer/BioNTech,MAR,50-59,36.0,61.0,45.0,50.0,2.0,0.0,0.0,0.0,ITI,ITI3,11.0,Marche
2021-03-26,Pfizer/BioNTech,MAR,60-69,56.0,69.0,75.0,49.0,1.0,0.0,0.0,0.0,ITI,ITI3,11.0,Marche
2021-03-26,Pfizer/BioNTech,MAR,70-79,66.0,43.0,100.0,9.0,0.0,0.0,0.0,0.0,ITI,ITI3,11.0,Marche
2021-03-26,Pfizer/BioNTech,MAR,80-89,972.0,1241.0,191.0,2020.0,2.0,0.0,0.0,0.0,ITI,ITI3,11.0,Marche
2021-03-26,Pfizer/BioNTech,MAR,90+,145.0,229.0,31.0,339.0,4.0,0.0,0.0,0.0,ITI,ITI3,11.0,Marche
2021-03-26,Pfizer/BioNTech,MOL,12-19,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,ITF,ITF2,14.0,Molise
2021-03-26,Pfizer/BioNTech,MOL,20-29,8.0,15.0,13.0,3.0,7.0,0.0,0.0,0.0,ITF,ITF2,14.0,Molise
2021-03-26,Pfizer/BioNTech,MOL,30-39,15.0,25.0,34.0,3.0,3.0,0.0,0.0,0.0,ITF,ITF2,14.0,Molise
2021-03-26,Pfizer/BioNTech,MOL,40-49,25.0,57.0,68.0,7.0,7.0,0.0,0.0,0.0,ITF,ITF2,14.0,Molise
2021-03-26,Pfizer/BioNTech,MOL,50-59,51.0,125.0,160.0,5.0,11.0,0.0,0.0,0.0,ITF,ITF2,14.0,Molise
2021-03-26,Pfizer/BioNTech,MOL,60-69,77.0,74.0,136.0,9.0,6.0,0.0,0.0,0.0,ITF,ITF2,14.0,Molise
2021-03-26,Pfizer/BioNTech,MOL,70-79,93.0,66.0,157.0,2.0,0.0,0.0,0.0,0.0,ITF,ITF2,14.0,Molise
2021-03-26,Pfizer/BioNTech,MOL,80-89,410.0,519.0,334.0,584.0,11.0,0.0,0.0,0.0,ITF,ITF2,14.0,Molise
2021-03-26,Pfizer/BioNTech,MOL,90+,41.0,74.0,66.0,36.0,13.0,0.0,0.0,0.0,ITF,ITF2,14.0,Molise
2021-03-26,Pfizer/BioNTech,PAB,12-19,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2021-03-26,Pfizer/BioNTech,PAB,20-29,21.0,17.0,13.0,24.0,1.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2021-03-26,Pfizer/BioNTech,PAB,30-39,20.0,26.0,19.0,27.0,0.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2021-03-26,Pfizer/BioNTech,PAB,40-49,24.0,27.0,21.0,30.0,0.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2021-03-26,Pfizer/BioNTech,PAB,50-59,65.0,66.0,64.0,65.0,2.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2021-03-26,Pfizer/BioNTech,PAB,60-69,78.0,64.0,88.0,52.0,2.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2021-03-26,Pfizer/BioNTech,PAB,70-79,107.0,100.0,149.0,57.0,1.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2021-03-26,Pfizer/BioNTech,PAB,80-89,315.0,454.0,40.0,725.0,4.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2021-03-26,Pfizer/BioNTech,PAB,90+,53.0,119.0,6.0,166.0,0.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2021-03-26,Pfizer/BioNTech,PAT,20-29,7.0,22.0,13.0,7.0,9.0,0.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2021-03-26,Pfizer/BioNTech,PAT,30-39,7.0,31.0,14.0,14.0,10.0,0.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2021-03-26,Pfizer/BioNTech,PAT,40-49,13.0,47.0,24.0,22.0,14.0,0.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2021-03-26,Pfizer/BioNTech,PAT,50-59,19.0,65.0,38.0,33.0,13.0,0.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2021-03-26,Pfizer/BioNTech,PAT,60-69,17.0,38.0,26.0,22.0,7.0,0.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2021-03-26,Pfizer/BioNTech,PAT,70-79,27.0,30.0,22.0,33.0,2.0,0.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2021-03-26,Pfizer/BioNTech,PAT,80-89,294.0,451.0,391.0,341.0,13.0,0.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2021-03-26,Pfizer/BioNTech,PAT,90+,54.0,123.0,82.0,91.0,4.0,0.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2021-03-26,Pfizer/BioNTech,PIE,12-19,9.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Pfizer/BioNTech,PIE,20-29,90.0,169.0,191.0,47.0,21.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Pfizer/BioNTech,PIE,30-39,140.0,236.0,268.0,73.0,35.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Pfizer/BioNTech,PIE,40-49,122.0,326.0,289.0,106.0,53.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Pfizer/BioNTech,PIE,50-59,199.0,377.0,371.0,134.0,71.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Pfizer/BioNTech,PIE,60-69,203.0,260.0,349.0,79.0,35.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Pfizer/BioNTech,PIE,70-79,226.0,203.0,365.0,44.0,20.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2021-03-26,Pfizer/BioNTech,PIE,80-89,3715.0,5001.0,2531.0,6099.0,86.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
